CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
AR-04,,,,CP03ISSM-RID27-03-CTDBPC000,4,1,2016-05-28T14:43:00,,OL000253,,A00082,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-RID27-04-DOSTAD000,4,1,2016-05-28T14:43:00,,OL000253,,OL000257,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBC11-00-CPMENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000260,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD11-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000263,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD11-01-MOPAK0000,4,1,2016-05-28T14:43:00,,OL000253,,OL000254,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD11-02-HYDGN0000,4,1,2016-05-28T14:43:00,,OL000253,,OL000255,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD11-06-METBKA000,4,1,2016-05-28T14:43:00,,OL000253,,N00734,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD12-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000264,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD12-03-HYDGN0000,4,1,2016-05-28T14:43:00,,OL000253,,OL000256,40.35945,-70.88498,,
AR-04,,,,CP03ISSM-SBD12-04-PCO2AA000,4,1,2016-05-28T14:43:00,,OL000253,,A01712,40.35945,-70.88498,,
KN-224,,,,CP03ISSP-SP001-00-SPPENG000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00124.1,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-02-OPTAAJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00565,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-03-NUTNRJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00567,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-05-VELPTJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00566,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-06-DOSTAJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00564,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-07-SPKIRJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00568,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-08-CTDPFJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00570,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-09-FLORTJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00569,40.36477,-70.8883,,
KN-224,,,,CP03ISSP-SP001-10-PARADJ000,1,1,2014-12-14T23:46:00,2015-01-11T00:00:00,N00244,,N00571,40.36477,-70.8883,,
AT-27,,,,CP03ISSP-SP001-00-SPPENG000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00124.1,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-02-OPTAAJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00565,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-03-NUTNRJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00567,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-05-VELPTJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00566,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-06-DOSTAJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00564,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-07-SPKIRJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00568,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-08-CTDPFJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00570,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-09-FLORTJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00569,40.3646,-70.88872,,
AT-27,,,,CP03ISSP-SP001-10-PARADJ000,2,1,2015-05-11T19:29:00,2015-06-16T00:00:00,N00245,,N00571,40.3646,-70.88872,,
Scarlett Isabella,,,,CP03ISSP-SP001-00-SPPENG000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00124.1,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-02-OPTAAJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00565,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-03-NUTNRJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00567,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-05-VELPTJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00566,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-06-DOSTAJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00564,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-07-SPKIRJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00568,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-08-CTDPFJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00570,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-09-FLORTJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00569,40.36437,-70.88813,,
Scarlett Isabella,,,,CP03ISSP-SP001-10-PARADJ000,3,1,2015-07-23T11:45:00,2015-10-15T00:00:00,N00246,,N00571,40.36437,-70.88813,,
AR-04,,,,CP03ISSP-SP001-00-SPPENG000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00124.1,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-02-OPTAAJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00565,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-03-NUTNRJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00567,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-05-VELPTJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,OL000270,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-06-DOSTAJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00564,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-07-SPKIRJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00568,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-08-CTDPFJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00570,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-09-FLORTJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00569,40.36725,-70.88177,,
AR-04,,,,CP03ISSP-SP001-10-PARADJ000,4,1,2016-05-28T19:07:00,2016-05-30T00:00:00,OL000269,,N00571,40.36725,-70.88177,,
KN-217,,,,CP04OSPM-SBS01-00-STCENG000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,OL000252,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-SBS11-02-MOPAK0000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,OL000342,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-WFP01-00-WFPENG000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,A00848.1,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-WFP01-01-VEL3DK000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,N00097,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-WFP01-02-DOFSTK000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,N00093,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-WFP01-03-CTDPFK000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,N00092,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-WFP01-04-FLORTK000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,N00094,39.93789,-70.88694,,
KN-217,,,,CP04OSPM-WFP01-05-PARADK000,1,1,2014-04-15T18:24:00,2014-10-04T00:00:00,A00233,,N00096,39.93789,-70.88694,,
KN-222,,,,CP04OSPM-SBS01-00-STCENG000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,OL000343,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-SBS11-02-MOPAK0000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,OL000344,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-WFP01-00-WFPENG000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,A00391.1,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-WFP01-01-VEL3DK000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,N00013,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-WFP01-02-DOFSTK000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,N00009,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-WFP01-03-CTDPFK000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,N00008,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-WFP01-04-FLORTK000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,N00010,39.94152,-70.87843,,
KN-222,,,,CP04OSPM-WFP01-05-PARADK000,2,1,2014-10-04T20:04:00,2015-04-29T00:00:00,A01199,,N00012,39.94152,-70.87843,,
AT-27,,,,CP04OSPM-SBS01-00-STCENG000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,OL000252,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-SBS11-02-MOPAK0000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,OL000345,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-WFP01-00-WFPENG000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,A00848.1,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-WFP01-01-VEL3DK000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,N00097,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-WFP01-02-DOFSTK000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,N00093,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-WFP01-03-CTDPFK000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,N00092,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-WFP01-04-FLORTK000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,N00094,39.94303,-70.88537,,
AT-27,,,,CP04OSPM-WFP01-05-PARADK000,3,1,2015-04-29T20:15:00,2015-10-12T00:00:00,N00247,,N00096,39.94303,-70.88537,,
AT-31,,,,CP04OSPM-SBS01-00-STCENG000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,OL000346,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-SBS11-02-MOPAK0000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,N00011,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-WFP01-00-WFPENG000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,A00391.1,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-WFP01-01-VEL3DK000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,N00020,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-WFP01-02-DOFSTK000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,N00009,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-WFP01-03-CTDPFK000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,N00008,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-WFP01-04-FLORTK000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,N00010,39.93565,-70.87998,,
AT-31,,,,CP04OSPM-WFP01-05-PARADK000,4,1,2015-10-12T19:11:00,2016-05-19T00:00:00,N00248,,N00012,39.93565,-70.87998,,
AR-04,,,,CP04OSPM-SBS01-00-STCENG000,5,1,2016-05-19T22:35:00,,OL000251,,OL000252,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-SBS11-02-MOPAK0000,5,1,2016-05-19T22:35:00,,OL000251,,N00095,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-WFP01-00-WFPENG000,5,1,2016-05-19T22:35:00,,OL000251,,A00848.1,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-WFP01-01-VEL3DK000,5,1,2016-05-19T22:35:00,,OL000251,,N00097,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-WFP01-02-DOFSTK000,5,1,2016-05-19T22:35:00,,OL000251,,N00093,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-WFP01-03-CTDPFK000,5,1,2016-05-19T22:35:00,,OL000251,,N00092,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-WFP01-04-FLORTK000,5,1,2016-05-19T22:35:00,,OL000251,,N00094,39.94325,-70.88667,,
AR-04,,,,CP04OSPM-WFP01-05-PARADK000,5,1,2016-05-19T22:35:00,,OL000251,,N00096,39.94325,-70.88667,,
KN-224,,,,CP04OSSM-MFC31-00-CPMENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000532,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD35-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000537,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD35-01-ADCPSJ000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00816,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD35-02-PRESFC000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00762,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD35-04-VELPTB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00048,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD35-05-PCO2WB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A01000,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD35-06-PHSEND000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00423,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD37-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000538,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD37-01-OPTAAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A01084,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD37-03-CTDBPE000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00697,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-MFD37-04-DOSTAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00862,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RIC21-00-CPMENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000531,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID26-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000535,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID26-04-VELPTA000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00418,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID26-06-PHSEND000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00422,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID26-07-NUTNRB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00880,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID26-08-SPKIRB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00859,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID27-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000536,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID27-01-OPTAAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00599,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID27-02-FLORTD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00994,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID27-03-CTDBPC000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00699,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-RID27-04-DOSTAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00861,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBC11-00-CPMENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000530,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD11-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000533,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD11-01-MOPAK0000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000527,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD11-02-HYDGN0000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000528,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD11-06-METBKA000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,N00753,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD12-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000534,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD12-03-HYDGN0000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000529,39.93617,-70.8803,,
KN-224,,,,CP04OSSM-SBD12-04-PCO2AA000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00519,39.93617,-70.8803,,
AT-27,,,,CP04OSSM-MFC31-00-CPMENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000544,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD35-00-DCLENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000549,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD35-01-ADCPSJ000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01221,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD35-02-PRESFC000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01187,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD35-04-VELPTB000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A00049,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD35-05-PCO2WB000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01156,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD35-06-PHSEND000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01346,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD37-00-DCLENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000550,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD37-01-OPTAAD000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01329,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD37-03-CTDBPE000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01091,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-MFD37-04-DOSTAD000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01235,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RIC21-00-CPMENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000543,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID26-00-DCLENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000547,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID26-04-VELPTA000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A00410,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID26-06-PHSEND000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01345,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID26-07-NUTNRB000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A00384,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID26-08-SPKIRB000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A00977,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID27-00-DCLENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000548,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID27-01-OPTAAD000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01328,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID27-02-FLORTD000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A00084,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID27-03-CTDBPC000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A00082,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-RID27-04-DOSTAD000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01234,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-SBC11-00-CPMENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000542,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-SBD11-00-DCLENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000545,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-SBD11-01-MOPAK0000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000539,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-SBD11-06-METBKA000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,N00754,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-SBD12-00-DCLENG000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,OL000546,39.94063,-70.87855,,
AT-27,,,,CP04OSSM-SBD12-04-PCO2AA000,2,1,2015-05-09T01:04:00,2015-10-23T00:00:00,N00203,,A01232,39.94063,-70.87855,,
AT-31,,,,CP04OSSM-MFC31-00-CPMENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000556,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD35-00-DCLENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000561,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD35-01-ADCPSJ000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A00816,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD35-02-PRESFC000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01188,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD35-04-VELPTB000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,N00555,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD37-00-DCLENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000562,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD37-03-CTDBPE000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01336,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD37-04-DOSTAD000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,N00554,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-MFD37-07-ZPLSCC000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01769,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RIC21-00-CPMENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000555,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID26-00-DCLENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000559,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID26-04-VELPTA000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A00418,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID26-06-PHSEND000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01343,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID26-07-NUTNRB000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01637,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID26-08-SPKIRB000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01531,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID27-00-DCLENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000560,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID27-01-OPTAAD000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01664,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID27-02-FLORTD000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A10653,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID27-03-CTDBPC000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,A01333,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-RID27-04-DOSTAD000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,N00553,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-SBC11-00-CPMENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000554,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-SBD11-00-DCLENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000557,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-SBD11-01-MOPAK0000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000551,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-SBD11-02-HYDGN0000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000552,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-SBD11-06-METBKA000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,N00745,39.93727,-70.88665,,
AT-31,,,,CP04OSSM-SBD12-00-DCLENG000,3,1,2015-10-22T19:37:00,2016-05-13T00:00:00,N00249,,OL000558,39.93727,-70.88665,,
